id,country,income
1251,Country B,6527.84
1252,Country B,6407.88
1253,Country B,13021.87
1254,Country B,59868.79
1255,Country B,7042.53
1256,Country B,79438.18
1257,Country B,7335.21
1258,Country B,14260.85
1259,Country B,11252.74
1260,Country B,5358.25
1261,Country B,6999.21
1262,Country B,6672.95
1263,Country B,6676.27
1264,Country B,18071.85
1265,Country B,10884.56
1266,Country B,8137.96
1267,Country B,5590.9
1268,Country B,7856.82
1269,Country B,5385.44
1270,Country B,12414.88
1271,Country B,16463.54
1272,Country B,6700.85
1273,Country B,18767.7
1274,Country B,10142.23
1275,Country B,6850.4
1276,Country B,7050.82
1277,Country B,22152.85
1278,Country B,6560.21
1279,Country B,13231.45
1280,Country B,12382.99
1281,Country B,6144.29
1282,Country B,12024.42
1283,Country B,14978.31
1284,Country B,16098.67
1285,Country B,115911.16
1286,Country B,7211.33
1287,Country B,6445.21
1288,Country B,7460.54
1289,Country B,62752.39
1290,Country B,8723.08
1291,Country B,41475.23
1292,Country B,15596.76
1293,Country B,1646836.61
1294,Country B,6763.46
1295,Country B,6090.04
1296,Country B,28653.97
1297,Country B,7806.02
1298,Country B,12179.23
1299,Country B,7009.56
1300,Country B,11984.61
1301,Country B,6064.87
1302,Country B,5057.08
1303,Country B,9410.11
1304,Country B,45602.1
1305,Country B,28623.91
1306,Country B,5509.9
1307,Country B,6705.46
1308,Country B,5620.27
1309,Country B,5459.82
1310,Country B,9512.22
1311,Country B,52604.71
1312,Country B,6654.14
1313,Country B,15514.86
1314,Country B,13230.84
1315,Country B,11465.43
1316,Country B,13087.07
1317,Country B,37491.69
1318,Country B,8015.27
1319,Country B,6375.4
1320,Country B,8873.72
1321,Country B,15387.16
1322,Country B,10117.39
1323,Country B,5503.1
1324,Country B,5369.49
1325,Country B,8809.56
1326,Country B,6305.34
1327,Country B,6299.2
1328,Country B,5829.23
1329,Country B,5272.74
1330,Country B,10570.2
1331,Country B,7743.06
1332,Country B,18639.62
1333,Country B,5705.32
1334,Country B,5337.21
1335,Country B,7988.27
1336,Country B,7187.04
1337,Country B,53632.9
1338,Country B,17014.84
1339,Country B,8995.91
1340,Country B,8904.59
1341,Country B,6321.13
1342,Country B,15720.03
1343,Country B,6923.72
1344,Country B,8307.57
1345,Country B,10395.28
1346,Country B,5695.43
1347,Country B,33639.87
1348,Country B,13603.8
1349,Country B,6488.99
1350,Country B,8454.25
1351,Country B,22241.29
1352,Country B,6977.68
1353,Country B,35397.37
1354,Country B,14733.3
1355,Country B,6620.77
1356,Country B,73590.39
1357,Country B,34403.57
1358,Country B,10683.61
1359,Country B,7835.65
1360,Country B,20515.57
1361,Country B,9118.03
1362,Country B,5912.16
1363,Country B,39792.46
1364,Country B,9633.27
1365,Country B,5582.68
1366,Country B,10296.63
1367,Country B,15284.09
1368,Country B,60245.87
1369,Country B,5560.81
1370,Country B,26349.6
1371,Country B,13563.67
1372,Country B,6986.71
1373,Country B,15002.94
1374,Country B,10527.84
1375,Country B,9338.17
1376,Country B,17206.63
1377,Country B,12151.68
1378,Country B,51029.42
1379,Country B,12135.71
1380,Country B,5075.2
1381,Country B,21184.38
1382,Country B,5633.02
1383,Country B,33401.88
1384,Country B,20801.75
1385,Country B,6572.62
1386,Country B,15598.75
1387,Country B,19419.21
1388,Country B,7999.05
1389,Country B,42939.14
1390,Country B,9606.7
1391,Country B,14010.07
1392,Country B,5529.43
1393,Country B,19297.71
1394,Country B,8814.13
1395,Country B,202629.83
1396,Country B,8729.82
1397,Country B,11452.5
1398,Country B,1399960.03
1399,Country B,8197.03
1400,Country B,10054.33
1401,Country B,7621.03
1402,Country B,67405.18
1403,Country B,7245.41
1404,Country B,13357.82
1405,Country B,24814.93
1406,Country B,19274.76
1407,Country B,11805.68
1408,Country B,7049.14
1409,Country B,25063.76
1410,Country B,11001.84
1411,Country B,15994.45
1412,Country B,12469.96
1413,Country B,33251.58
1414,Country B,14524.02
1415,Country B,29064.88
1416,Country B,9856.1
1417,Country B,6530.2
1418,Country B,63429.71
1419,Country B,11273.18
1420,Country B,5809.2
1421,Country B,11143.27
1422,Country B,9890.45
1423,Country B,5189.39
1424,Country B,6234.39
1425,Country B,9522.31
1426,Country B,5068.07
1427,Country B,14428.19
1428,Country B,22067.82
1429,Country B,6257.82
1430,Country B,5639.6
1431,Country B,13727.19
1432,Country B,5405.31
1433,Country B,5400.97
1434,Country B,6021.66
1435,Country B,12370.4
1436,Country B,7032.03
1437,Country B,15666.87
1438,Country B,5191.35
1439,Country B,31287.4
1440,Country B,13359.19
1441,Country B,7484.88
1442,Country B,17174.84
1443,Country B,5331.95
1444,Country B,7878.44
1445,Country B,12129.24
1446,Country B,7702.96
1447,Country B,7760.94
1448,Country B,5582.33
1449,Country B,7466.6
1450,Country B,5667.06
1451,Country B,5363.25
1452,Country B,8167
1453,Country B,6446.45
1454,Country B,11289.37
1455,Country B,27382.49
1456,Country B,5251.53
1457,Country B,17113.19
1458,Country B,136819.4
1459,Country B,18097.91
1460,Country B,17519.28
1461,Country B,8326.19
1462,Country B,7150.61
1463,Country B,9160.65
1464,Country B,32649.5
1465,Country B,7335.44
1466,Country B,7501.85
1467,Country B,16379.91
1468,Country B,17565.34
1469,Country B,12355.4
1470,Country B,13953.56
1471,Country B,6270.47
1472,Country B,18056.12
1473,Country B,9816.45
1474,Country B,5830.45
1475,Country B,16325.34
1476,Country B,9815.6
1477,Country B,5853.3
1478,Country B,13102.22
1479,Country B,9050.87
1480,Country B,6264.08
1481,Country B,22243.5
1482,Country B,5031.73
1483,Country B,5197.92
1484,Country B,8869.54
1485,Country B,31286.32
1486,Country B,8239.13
1487,Country B,86978.87
1488,Country B,5208.64
1489,Country B,231911.02
1490,Country B,8070.18
1491,Country B,6477.37
1492,Country B,21320.59
1493,Country B,14366.39
1494,Country B,10070.75
1495,Country B,11302.41
1496,Country B,7204.17
1497,Country B,7641.92
1498,Country B,6583.2
1499,Country B,13451.23
1500,Country B,26934.77
1501,Country B,63366.43
1502,Country B,5203.8
1503,Country B,121086.38
1504,Country B,5372.12
1505,Country B,11963.72
1506,Country B,6831.81
1507,Country B,8159.85
1508,Country B,14939.31
1509,Country B,245253.82
1510,Country B,10601.02
1511,Country B,7638.21
1512,Country B,523370.91
1513,Country B,7142.24
1514,Country B,32629.9
1515,Country B,5467.61
1516,Country B,36709.8
1517,Country B,8209.23
1518,Country B,16609.02
1519,Country B,8015.06
1520,Country B,5216.02
1521,Country B,6595.23
1522,Country B,10982.78
1523,Country B,9258.63
1524,Country B,7063.25
1525,Country B,9672.2
1526,Country B,14422.67
1527,Country B,8460.23
1528,Country B,6534.75
1529,Country B,6264.45
1530,Country B,5977.31
1531,Country B,13004.39
1532,Country B,5526.51
1533,Country B,13894.63
1534,Country B,6828.61
1535,Country B,20859.14
1536,Country B,5103.53
1537,Country B,23451.25
1538,Country B,23291.54
1539,Country B,7492.09
1540,Country B,6541.17
1541,Country B,5280.72
1542,Country B,6287.97
1543,Country B,23792.37
1544,Country B,15111.39
1545,Country B,10516.57
1546,Country B,5834.89
1547,Country B,25801.38
1548,Country B,7121.21
1549,Country B,5953.85
1550,Country B,7049.78
1551,Country B,11719.19
1552,Country B,5564.03
1553,Country B,8138.96
1554,Country B,9641.49
1555,Country B,7410.08
1556,Country B,6491.97
1557,Country B,26664.68
1558,Country B,10939.75
1559,Country B,9854.42
1560,Country B,8300.85
1561,Country B,10863.39
1562,Country B,5008.19
1563,Country B,6419.1
1564,Country B,21342.06
1565,Country B,34425.84
1566,Country B,6467.55
1567,Country B,32771.87
1568,Country B,5009.5
1569,Country B,6218.86
1570,Country B,10898.26
1571,Country B,15208.71
1572,Country B,5196.23
1573,Country B,16432.96
1574,Country B,31575.33
1575,Country B,8476.12
1576,Country B,7050.59
1577,Country B,11750.33
1578,Country B,26469.41
1579,Country B,5138.78
1580,Country B,50976.81
1581,Country B,7769.31
1582,Country B,20729.38
1583,Country B,8224.94
1584,Country B,26393.57
1585,Country B,5916.08
1586,Country B,13127.94
1587,Country B,9533.08
1588,Country B,21211.49
1589,Country B,8837.57
1590,Country B,9214.27
1591,Country B,27353.1
1592,Country B,6396.82
1593,Country B,253919.7
1594,Country B,22431.56
1595,Country B,33122.78
1596,Country B,8589.82
1597,Country B,8470.25
1598,Country B,144318.58
1599,Country B,25916.29
1600,Country B,8325.59
1601,Country B,6387.62
1602,Country B,7163.43
1603,Country B,6305.79
1604,Country B,27156.75
1605,Country B,7957.38
1606,Country B,6757.19
1607,Country B,10629.09
1608,Country B,5039.92
1609,Country B,42209.81
1610,Country B,8420.73
1611,Country B,11632.83
1612,Country B,11396.72
1613,Country B,13275.78
1614,Country B,5015.46
1615,Country B,6448
1616,Country B,6207.3
1617,Country B,5455.12
1618,Country B,7113.11
1619,Country B,6888.14
1620,Country B,5246.95
1621,Country B,29554.3
1622,Country B,5225.35
1623,Country B,5215.47
1624,Country B,41442.31
1625,Country B,5795.53
1626,Country B,6368.58
1627,Country B,7929.25
1628,Country B,14041.12
1629,Country B,208882.23
1630,Country B,13351.36
1631,Country B,23355.07
1632,Country B,18746.02
1633,Country B,9593.28
1634,Country B,331868.97
1635,Country B,6228.33
1636,Country B,6127.89
1637,Country B,31825.95
1638,Country B,20845.04
1639,Country B,5002.88
1640,Country B,5462.68
1641,Country B,474151.73
1642,Country B,6622.87
1643,Country B,10931.82
1644,Country B,133320.21
1645,Country B,11150.05
1646,Country B,22478.31
1647,Country B,16488.41
1648,Country B,5408.5
1649,Country B,11735.78
1650,Country B,14254.2
1651,Country B,6268.25
1652,Country B,200717.72
1653,Country B,21095.95
1654,Country B,5003.02
1655,Country B,159606.18
1656,Country B,6670.24
1657,Country B,8580.78
1658,Country B,11301.83
1659,Country B,9147.11
1660,Country B,5044.21
1661,Country B,9219.41
1662,Country B,5103.66
1663,Country B,6436.65
1664,Country B,6952.18
1665,Country B,9219.85
1666,Country B,62753.19
1667,Country B,6197.97
1668,Country B,12573.53
1669,Country B,137189.33
1670,Country B,7547.67
1671,Country B,29549.77
1672,Country B,22226.84
1673,Country B,7407.15
1674,Country B,23494.78
1675,Country B,12095.28
1676,Country B,18586.29
1677,Country B,5894.2
1678,Country B,659883.47
1679,Country B,24943.01
1680,Country B,5290.08
1681,Country B,6308.38
1682,Country B,5931.48
1683,Country B,16587.83
1684,Country B,32170.19
1685,Country B,28925.23
1686,Country B,10645.23
1687,Country B,11986.25
1688,Country B,26841.44
1689,Country B,8831.45
1690,Country B,6452.65
1691,Country B,34141.82
1692,Country B,11880.99
1693,Country B,18476.72
1694,Country B,5495.8
1695,Country B,35098.58
1696,Country B,5824.57
1697,Country B,5786.39
1698,Country B,115923.35
1699,Country B,6309.02
1700,Country B,15372.58
1701,Country B,25889.38
1702,Country B,37452.89
1703,Country B,6723.43
1704,Country B,9893.32
1705,Country B,11112.72
1706,Country B,7620.3
1707,Country B,28939.53
1708,Country B,44646.57
1709,Country B,7146.03
1710,Country B,6113.66
1711,Country B,11776.77
1712,Country B,6078.06
1713,Country B,6001.5
1714,Country B,5674.22
1715,Country B,10570.97
1716,Country B,38410.92
1717,Country B,5573.58
1718,Country B,14729.44
1719,Country B,14036.89
1720,Country B,5966.4
1721,Country B,7947.42
1722,Country B,7150.31
1723,Country B,7326.74
1724,Country B,18065.13
1725,Country B,7685.81
1726,Country B,9358.22
1727,Country B,8029.2
1728,Country B,5988.31
1729,Country B,9218.74
1730,Country B,43987.24
1731,Country B,9752.53
1732,Country B,7814.63
1733,Country B,5407.3
1734,Country B,70068.35
1735,Country B,5953.78
1736,Country B,41527.75
1737,Country B,15562.7
1738,Country B,5774.26
1739,Country B,5382.57
1740,Country B,43983.4
1741,Country B,8309.65
1742,Country B,77561.18
1743,Country B,16084.21
1744,Country B,21389.91
1745,Country B,8184.04
1746,Country B,53367.93
1747,Country B,10259.38
1748,Country B,8367.92
1749,Country B,8541.43
1750,Country B,16435.16
1751,Country B,23933.7
1752,Country B,6591.27
1753,Country B,19738.67
1754,Country B,7952.4
1755,Country B,5409.01
1756,Country B,19671.58
1757,Country B,5868.28
1758,Country B,13886.6
1759,Country B,21344.67
1760,Country B,8844.86
1761,Country B,21786.41
1762,Country B,18344.38
1763,Country B,5192.03
1764,Country B,20893
1765,Country B,5125.6
1766,Country B,5322.1
1767,Country B,18762.68
1768,Country B,12178.1
1769,Country B,38225.9
1770,Country B,5658.91
1771,Country B,5019
1772,Country B,8125.58
1773,Country B,7901.53
1774,Country B,6815.35
1775,Country B,8101.49
1776,Country B,24175.35
1777,Country B,8679.3
1778,Country B,9148.23
1779,Country B,5376.15
1780,Country B,9963.47
1781,Country B,10544.3
1782,Country B,46452.92
1783,Country B,5336.82
1784,Country B,13725.21
1785,Country B,10794.91
1786,Country B,11219.15
1787,Country B,6875.67
1788,Country B,7885.48
1789,Country B,25923.28
1790,Country B,12696.87
1791,Country B,8180.73
1792,Country B,6348.05
1793,Country B,5560.08
1794,Country B,6506.44
1795,Country B,10309.58
1796,Country B,147096.03
1797,Country B,5478.87
1798,Country B,30489.48
1799,Country B,5013.93
1800,Country B,54127.36
1801,Country B,5898.71
1802,Country B,12274.7
1803,Country B,11047.94
1804,Country B,5147.65
1805,Country B,8565.86
1806,Country B,7467.59
1807,Country B,13037.04
1808,Country B,36112.7
1809,Country B,5064.71
1810,Country B,7088.32
1811,Country B,1391719.92
1812,Country B,11985.83
1813,Country B,8652.49
1814,Country B,8338.82
1815,Country B,8491.57
1816,Country B,8412.09
1817,Country B,7975.52
1818,Country B,55572.78
1819,Country B,58040.68
1820,Country B,5493.78
1821,Country B,7962.76
1822,Country B,5910.79
1823,Country B,8097.09
1824,Country B,12929.03
1825,Country B,5501.44
1826,Country B,51224.18
1827,Country B,6820.76
1828,Country B,62578.6
1829,Country B,5656.84
1830,Country B,5923.49
1831,Country B,23443.5
1832,Country B,5967.54
1833,Country B,10002.47
1834,Country B,16577
1835,Country B,8077.58
1836,Country B,6959.88
1837,Country B,7714.93
1838,Country B,7057.54
1839,Country B,17054.16
1840,Country B,5214.11
1841,Country B,5323.44
1842,Country B,6821.89
1843,Country B,15593.83
1844,Country B,5118.82
1845,Country B,64070.68
1846,Country B,7810.77
1847,Country B,7210.9
1848,Country B,6257.04
1849,Country B,6444.82
1850,Country B,5808.89
1851,Country B,5895.22
1852,Country B,9660.96
1853,Country B,23105.26
1854,Country B,5075.28
1855,Country B,11044.93
1856,Country B,6303.2
1857,Country B,39806.54
1858,Country B,5504.17
1859,Country B,6064.92
1860,Country B,7479.18
1861,Country B,7411.35
1862,Country B,5470.11
1863,Country B,5944.4
1864,Country B,9152.53
1865,Country B,6585.64
1866,Country B,6199.24
1867,Country B,15524.06
1868,Country B,6697.02
1869,Country B,8135.78
1870,Country B,5525.15
1871,Country B,111427.58
1872,Country B,7001.18
1873,Country B,6882.34
1874,Country B,8138.87
1875,Country B,5856.74
1876,Country B,14462.37
1877,Country B,21133.77
1878,Country B,23450.9
1879,Country B,178934.34
1880,Country B,32874.6
1881,Country B,54658.72
1882,Country B,6035.01
1883,Country B,28928.4
1884,Country B,40491.41
1885,Country B,5518.71
1886,Country B,6543.88
1887,Country B,9113.55
1888,Country B,15286.37
1889,Country B,34660.48
1890,Country B,5776.55
1891,Country B,6728.06
1892,Country B,6036.27
1893,Country B,198361.52
1894,Country B,16483.98
1895,Country B,11033.26
1896,Country B,13056.32
1897,Country B,5660
1898,Country B,22763.48
1899,Country B,11974.13
1900,Country B,112739.81
1901,Country B,5457.97
1902,Country B,5812.07
1903,Country B,5163.38
1904,Country B,7620.19
1905,Country B,31274.31
1906,Country B,5348.89
1907,Country B,30582.41
1908,Country B,8328.95
1909,Country B,22184.95
1910,Country B,5051.48
1911,Country B,6805.46
1912,Country B,16423.92
1913,Country B,6082.86
1914,Country B,11751.38
1915,Country B,5551.16
1916,Country B,28244.06
1917,Country B,5463.32
1918,Country B,5467.33
1919,Country B,5706.6
1920,Country B,8657.26
1921,Country B,5902.09
1922,Country B,5300.43
1923,Country B,8215.89
1924,Country B,11225.88
1925,Country B,21462.52
1926,Country B,5568.61
1927,Country B,17688.37
1928,Country B,5255.36
1929,Country B,7193.01
1930,Country B,24668.63
1931,Country B,5209.64
1932,Country B,25251.03
1933,Country B,5199.55
1934,Country B,7249.25
1935,Country B,115456.28
1936,Country B,10568.12
1937,Country B,20079.31
1938,Country B,7576.52
1939,Country B,5365.5
1940,Country B,8067.93
1941,Country B,27025.6
1942,Country B,12008.73
1943,Country B,63987.63
1944,Country B,32651.3
1945,Country B,6607.83
1946,Country B,23565.94
1947,Country B,5187.96
1948,Country B,57354.4
1949,Country B,5118.26
1950,Country B,9261.5
1951,Country B,6793.52
1952,Country B,6622.54
1953,Country B,6317.74
1954,Country B,5591.03
1955,Country B,6715.73
1956,Country B,16987.04
1957,Country B,9251.76
1958,Country B,6364.74
1959,Country B,4781989.24
1960,Country B,43164.69
1961,Country B,6229.58
1962,Country B,14517.45
1963,Country B,12525.58
1964,Country B,7280.6
1965,Country B,5796.17
1966,Country B,51080.82
1967,Country B,15849.42
1968,Country B,6731.94
1969,Country B,66422.11
1970,Country B,12925.07
1971,Country B,5514.49
